latitude,longitude,district,state,crimeType,severity,year,timeOfDay,caseCount,source
20.999685,79.670919,Reasi,Jammu & Kashmir,RAPE,HIGH,2013,MORNING,1,synthetic
21.124206,79.428325,Reasi,Jammu & Kashmir,RAPE,HIGH,2013,NIGHT,1,synthetic
21.203586,79.62612,Reasi,Jammu & Kashmir,ASSAULT_ON_WOMEN,MEDIUM,2013,NIGHT,1,synthetic
21.53945,84.08124,Samba,Jammu & Kashmir,CRUELTY_BY_HUSBAND,MEDIUM,2013,EVENING,1,synthetic
20.113478,78.673572,Shopian,Jammu & Kashmir,INSULT_TO_MODESTY,MEDIUM,2013,NIGHT,1,synthetic
20.114651,78.839157,Shopian,Jammu & Kashmir,CRUELTY_BY_HUSBAND,MEDIUM,2013,NIGHT,1,synthetic
20.252211,78.718702,Shopian,Jammu & Kashmir,CRUELTY_BY_HUSBAND,MEDIUM,2013,EVENING,1,synthetic
20.469245,78.157381,Udhampur,Jammu & Kashmir,RAPE,HIGH,2013,NIGHT,1,synthetic
19.558562,78.614622,Zz Total,Jammu & Kashmir,ASSAULT_ON_WOMEN,MEDIUM,2013,NIGHT,1,synthetic
19.711716,78.724289,Zz Total,Jammu & Kashmir,INSULT_TO_MODESTY,MEDIUM,2013,NIGHT,1,synthetic
19.831618,78.613306,Zz Total,Jammu & Kashmir,INSULT_TO_MODESTY,MEDIUM,2013,EVENING,1,synthetic
23.679074,85.193798,Bokaro,Jharkhand,KIDNAPPING_ABDUCTION,HIGH,2013,NIGHT,1,synthetic
23.814196,85.295793,Chatra,Jharkhand,RAPE,HIGH,2013,NIGHT,1,synthetic
23.805178,85.216598,Chatra,Jharkhand,KIDNAPPING_ABDUCTION,HIGH,2013,AFTERNOON,1,synthetic
23.737165,86.499686,Dhanbad,Jharkhand,KIDNAPPING_ABDUCTION,HIGH,2013,AFTERNOON,1,synthetic
23.855869,85.412361,Giridih,Jharkhand,RAPE,HIGH,2013,MORNING,1,synthetic
23.945715,85.490273,Giridih,Jharkhand,KIDNAPPING_ABDUCTION,HIGH,2013,NIGHT,1,synthetic
23.583267,85.308113,Gumla,Jharkhand,ASSAULT_ON_WOMEN,MEDIUM,2013,EVENING,1,synthetic
23.503694,85.346086,Gumla,Jharkhand,CRUELTY_BY_HUSBAND,MEDIUM,2013,EVENING,1,synthetic
23.838316,85.240905,Khunti,Jharkhand,ASSAULT_ON_WOMEN,MEDIUM,2013,AFTERNOON,1,synthetic
23.797682,85.088555,Koderma,Jharkhand,ASSAULT_ON_WOMEN,MEDIUM,2013,NIGHT,1,synthetic
23.662286,85.348217,Lohardagga,Jharkhand,KIDNAPPING_ABDUCTION,HIGH,2013,NIGHT,1,synthetic
23.612477,85.358123,Lohardagga,Jharkhand,ASSAULT_ON_WOMEN,MEDIUM,2013,EVENING,1,synthetic
23.701283,85.383357,Lohardagga,Jharkhand,ASSAULT_ON_WOMEN,MEDIUM,2013,NIGHT,1,synthetic
23.580431,85.063725,Pakur,Jharkhand,ASSAULT_ON_WOMEN,MEDIUM,2013,NIGHT,1,synthetic
23.706641,85.343578,Palamu,Jharkhand,ASSAULT_ON_WOMEN,MEDIUM,2013,NIGHT,1,synthetic
23.814494,85.126611,Ramgarh,Jharkhand,RAPE,HIGH,2013,MORNING,1,synthetic
24.029692,84.953511,Ramgarh,Jharkhand,CRUELTY_BY_HUSBAND,MEDIUM,2013,EVENING,1,synthetic
23.35793,85.356916,Ranchi,Jharkhand,IMPORTATION_OF_GIRLS,CRITICAL,2013,NIGHT,1,synthetic
23.729922,85.170199,Saraikela,Jharkhand,DOWRY_DEATH,HIGH,2013,NIGHT,1,synthetic
23.288441,85.698049,Zz Total,Jharkhand,KIDNAPPING_ABDUCTION,HIGH,2013,NIGHT,1,synthetic
23.450138,85.524124,Zz Total,Jharkhand,KIDNAPPING_ABDUCTION,HIGH,2013,NIGHT,1,synthetic
23.44884,85.423221,Zz Total,Jharkhand,ASSAULT_ON_WOMEN,MEDIUM,2013,EVENING,1,synthetic
15.275786,75.804782,Bagalkot,Karnataka,CRUELTY_BY_HUSBAND,MEDIUM,2013,NIGHT,1,synthetic
15.92989,74.518365,Belgaum,Karnataka,CRUELTY_BY_HUSBAND,MEDIUM,2013,EVENING,1,synthetic
15.122428,76.967345,Bellary,Karnataka,KIDNAPPING_ABDUCTION,HIGH,2013,EVENING,1,synthetic
15.225865,76.920908,Bellary,Karnataka,KIDNAPPING_ABDUCTION,HIGH,2013,AFTERNOON,1,synthetic
15.319332,76.843294,Bellary,Karnataka,CRUELTY_BY_HUSBAND,MEDIUM,2013,AFTERNOON,1,synthetic
15.468358,75.432238,Bidar,Karnataka,CRUELTY_BY_HUSBAND,MEDIUM,2013,AFTERNOON,1,synthetic
15.285142,75.983101,Bijapur,Karnataka,KIDNAPPING_ABDUCTION,HIGH,2013,NIGHT,1,synthetic
15.126221,75.707448,Cbpura,Karnataka,RAPE,HIGH,2013,AFTERNOON,1,synthetic
15.286947,75.61893,Cbpura,Karnataka,DOWRY_DEATH,HIGH,2013,NIGHT,1,synthetic
15.280333,75.516989,Cbpura,Karnataka,CRUELTY_BY_HUSBAND,MEDIUM,2013,MORNING,1,synthetic
15.339024,75.655833,Chamarajnagar,Karnataka,RAPE,HIGH,2013,NIGHT,1,synthetic
15.449529,75.38607,Chamarajnagar,Karnataka,DOWRY_DEATH,HIGH,2013,MORNING,1,synthetic
15.297947,75.603187,Chamarajnagar,Karnataka,CRUELTY_BY_HUSBAND,MEDIUM,2013,MORNING,1,synthetic
15.328254,75.768749,Chickmagalur,Karnataka,KIDNAPPING_ABDUCTION,HIGH,2013,EVENING,1,synthetic
15.046689,75.514245,Chitradurga,Karnataka,KIDNAPPING_ABDUCTION,HIGH,2013,NIGHT,1,synthetic
15.13025,75.599701,Chitradurga,Karnataka,CRUELTY_BY_HUSBAND,MEDIUM,2013,NIGHT,1,synthetic
15.088456,75.596635,Chitradurga,Karnataka,CRUELTY_BY_HUSBAND,MEDIUM,2013,NIGHT,1,synthetic
15.290348,75.485718,Dakshin Kannada,Karnataka,INSULT_TO_MODESTY,MEDIUM,2013,EVENING,1,synthetic
15.33803,75.738121,Dharwad Commr.,Karnataka,RAPE,HIGH,2013,NIGHT,1,synthetic
15.420571,75.699198,Dharwad Commr.,Karnataka,DOWRY_DEATH,HIGH,2013,MORNING,1,synthetic
15.082832,75.627181,Dharwad Rural,Karnataka,ASSAULT_ON_WOMEN,MEDIUM,2013,NIGHT,1,synthetic
15.288256,75.743088,Gadag,Karnataka,CRUELTY_BY_HUSBAND,MEDIUM,2013,EVENING,1,synthetic
17.312208,76.735738,Gulbarga,Karnataka,DOWRY_DEATH,HIGH,2013,EVENING,1,synthetic
14.984364,75.74332,Hassan,Karnataka,ASSAULT_ON_WOMEN,MEDIUM,2013,AFTERNOON,1,synthetic
15.561038,75.739188,K.G.F.,Karnataka,ASSAULT_ON_WOMEN,MEDIUM,2013,EVENING,1,synthetic
15.311217,75.913926,Kodagu,Karnataka,ASSAULT_ON_WOMEN,MEDIUM,2013,NIGHT,1,synthetic
15.188342,75.463595,Kolar,Karnataka,RAPE,HIGH,2013,EVENING,1,synthetic
15.089232,75.426259,Kolar,Karnataka,DOWRY_DEATH,HIGH,2013,NIGHT,1,synthetic
15.277488,75.293695,Kolar,Karnataka,ASSAULT_ON_WOMEN,MEDIUM,2013,NIGHT,1,synthetic
14.974624,75.637461,Koppal,Karnataka,ASSAULT_ON_WOMEN,MEDIUM,2013,NIGHT,1,synthetic
15.106973,75.66164,Mandya,Karnataka,KIDNAPPING_ABDUCTION,HIGH,2013,EVENING,1,synthetic
15.057948,75.678269,Mandya,Karnataka,DOWRY_DEATH,HIGH,2013,AFTERNOON,1,synthetic
15.185254,75.648999,Mandya,Karnataka,DOWRY_DEATH,HIGH,2013,AFTERNOON,1,synthetic
15.103913,75.729169,Mandya,Karnataka,ASSAULT_ON_WOMEN,MEDIUM,2013,NIGHT,1,synthetic
15.090091,75.595629,Mandya,Karnataka,CRUELTY_BY_HUSBAND,MEDIUM,2013,MORNING,1,synthetic
12.269138,76.589592,Mysore Commr.,Karnataka,DOWRY_DEATH,HIGH,2013,NIGHT,1,synthetic
12.312911,76.714471,Mysore Commr.,Karnataka,ASSAULT_ON_WOMEN,MEDIUM,2013,EVENING,1,synthetic
12.243833,76.680541,Mysore Commr.,Karnataka,ASSAULT_ON_WOMEN,MEDIUM,2013,NIGHT,1,synthetic
12.123115,76.755624,Mysore Rural,Karnataka,CRUELTY_BY_HUSBAND,MEDIUM,2013,NIGHT,1,synthetic
15.295893,75.901089,Raichur,Karnataka,KIDNAPPING_ABDUCTION,HIGH,2013,NIGHT,1,synthetic
15.39814,75.78773,Railways,Karnataka,DOWRY_DEATH,HIGH,2013,NIGHT,1,synthetic
15.186032,75.437035,Ramanagar,Karnataka,KIDNAPPING_ABDUCTION,HIGH,2013,EVENING,1,synthetic
15.253199,75.515806,Ramanagar,Karnataka,ASSAULT_ON_WOMEN,MEDIUM,2013,AFTERNOON,1,synthetic
15.277476,75.45168,Ramanagar,Karnataka,CRUELTY_BY_HUSBAND,MEDIUM,2013,MORNING,1,synthetic
13.947646,75.536435,Shimoga,Karnataka,ASSAULT_ON_WOMEN,MEDIUM,2013,NIGHT,1,synthetic
14.0386,75.537189,Shimoga,Karnataka,INSULT_TO_MODESTY,MEDIUM,2013,NIGHT,1,synthetic
15.464377,75.784147,Tumkur,Karnataka,RAPE,HIGH,2013,NIGHT,1,synthetic
15.287813,75.636131,Tumkur,Karnataka,DOWRY_DEATH,HIGH,2013,EVENING,1,synthetic
15.420837,75.781214,Udupi,Karnataka,ASSAULT_ON_WOMEN,MEDIUM,2013,NIGHT,1,synthetic
15.322056,75.59054,Uttar Kannada,Karnataka,RAPE,HIGH,2013,EVENING,1,synthetic
15.418149,75.705633,Uttar Kannada,Karnataka,KIDNAPPING_ABDUCTION,HIGH,2013,EVENING,1,synthetic
15.315693,75.5285,Uttar Kannada,Karnataka,CRUELTY_BY_HUSBAND,MEDIUM,2013,NIGHT,1,synthetic
14.994811,75.889218,Yadgiri,Karnataka,KIDNAPPING_ABDUCTION,HIGH,2013,NIGHT,1,synthetic
15.270235,75.869981,Zz Total,Karnataka,KIDNAPPING_ABDUCTION,HIGH,2013,EVENING,1,synthetic
15.219118,75.856584,Zz Total,Karnataka,DOWRY_DEATH,HIGH,2013,EVENING,1,synthetic
10.770166,76.342361,Alapuzha,Kerala,KIDNAPPING_ABDUCTION,HIGH,2013,AFTERNOON,1,synthetic
10.740104,76.221999,Alapuzha,Kerala,KIDNAPPING_ABDUCTION,HIGH,2013,NIGHT,1,synthetic
10.691137,76.152444,Alapuzha,Kerala,INSULT_TO_MODESTY,MEDIUM,2013,MORNING,1,synthetic
10.56617,76.328417,Alapuzha,Kerala,INSULT_TO_MODESTY,MEDIUM,2013,NIGHT,1,synthetic
10.008151,76.197533,Ernakulam Commr.,Kerala,RAPE,HIGH,2013,NIGHT,1,synthetic
10.132852,76.24897,Ernakulam Commr.,Kerala,RAPE,HIGH,2013,AFTERNOON,1,synthetic
9.938503,76.307461,Ernakulam Commr.,Kerala,KIDNAPPING_ABDUCTION,HIGH,2013,NIGHT,1,synthetic
9.98897,76.461208,Ernakulam Commr.,Kerala,ASSAULT_ON_WOMEN,MEDIUM,2013,NIGHT,1,synthetic
10.183931,76.379532,Ernakulam Rural,Kerala,INSULT_TO_MODESTY,MEDIUM,2013,NIGHT,1,synthetic
11.009846,76.063839,Idukki,Kerala,INSULT_TO_MODESTY,MEDIUM,2013,NIGHT,1,synthetic
11.946691,75.420961,Kannur,Kerala,KIDNAPPING_ABDUCTION,HIGH,2013,AFTERNOON,1,synthetic
10.616081,76.077384,Kasargod,Kerala,RAPE,HIGH,2013,MORNING,1,synthetic
10.68078,76.232617,Kasargod,Kerala,KIDNAPPING_ABDUCTION,HIGH,2013,EVENING,1,synthetic
10.629486,75.977579,Kasargod,Kerala,INSULT_TO_MODESTY,MEDIUM,2013,MORNING,1,synthetic
10.689412,76.046168,Kasargod,Kerala,INSULT_TO_MODESTY,MEDIUM,2013,NIGHT,1,synthetic
10.692629,76.087904,Kasargod,Kerala,CRUELTY_BY_HUSBAND,MEDIUM,2013,NIGHT,1,synthetic
8.935278,76.677226,Kollam Commr.,Kerala,DOWRY_DEATH,HIGH,2013,NIGHT,1,synthetic
8.88366,76.656946,Kollam Commr.,Kerala,ASSAULT_ON_WOMEN,MEDIUM,2013,NIGHT,1,synthetic
8.768204,76.610984,Kollam Rural,Kerala,DOWRY_DEATH,HIGH,2013,NIGHT,1,synthetic
8.86131,76.495691,Kollam Rural,Kerala,INSULT_TO_MODESTY,MEDIUM,2013,EVENING,1,synthetic
11.284369,75.56559,Kozhikode Rural,Kerala,ASSAULT_ON_WOMEN,MEDIUM,2013,NIGHT,1,synthetic
11.179977,75.684856,Kozhikode Rural,Kerala,INSULT_TO_MODESTY,MEDIUM,2013,MORNING,1,synthetic
11.128909,75.776703,Kozhikode Rural,Kerala,CRUELTY_BY_HUSBAND,MEDIUM,2013,NIGHT,1,synthetic
11.086128,76.135515,Malappuram,Kerala,CRUELTY_BY_HUSBAND,MEDIUM,2013,NIGHT,1,synthetic
10.819597,76.766454,Palakkad,Kerala,KIDNAPPING_ABDUCTION,HIGH,2013,MORNING,1,synthetic
11.071316,76.468399,Pathanamthitta,Kerala,RAPE,HIGH,2013,EVENING,1,synthetic
11.02472,76.392704,Pathanamthitta,Kerala,ASSAULT_ON_WOMEN,MEDIUM,2013,MORNING,1,synthetic
10.812447,76.565707,Railways,Kerala,INSULT_TO_MODESTY,MEDIUM,2013,AFTERNOON,1,synthetic
10.511867,76.251608,Thrissur Commr.,Kerala,KIDNAPPING_ABDUCTION,HIGH,2013,EVENING,1,synthetic
10.557374,76.293967,Thrissur Commr.,Kerala,ASSAULT_ON_WOMEN,MEDIUM,2013,EVENING,1,synthetic
10.464335,76.231285,Thrissur Rural,Kerala,RAPE,HIGH,2013,NIGHT,1,synthetic
10.544601,76.218725,Thrissur Rural,Kerala,KIDNAPPING_ABDUCTION,HIGH,2013,EVENING,1,synthetic
10.472431,76.337027,Thrissur Rural,Kerala,ASSAULT_ON_WOMEN,MEDIUM,2013,NIGHT,1,synthetic
10.537159,76.225925,Thrissur Rural,Kerala,CRUELTY_BY_HUSBAND,MEDIUM,2013,MORNING,1,synthetic
11.035225,76.386039,Trivandrum Commr.,Kerala,INSULT_TO_MODESTY,MEDIUM,2013,EVENING,1,synthetic
10.66925,76.200909,Trivandrum Rural,Kerala,RAPE,HIGH,2013,EVENING,1,synthetic
10.634537,76.023699,Trivandrum Rural,Kerala,CRUELTY_BY_HUSBAND,MEDIUM,2013,NIGHT,1,synthetic
10.746202,76.443653,Wayanadu,Kerala,KIDNAPPING_ABDUCTION,HIGH,2013,NIGHT,1,synthetic
10.776903,76.328655,Wayanadu,Kerala,ASSAULT_ON_WOMEN,MEDIUM,2013,EVENING,1,synthetic
11.000336,76.407719,Zz Total,Kerala,KIDNAPPING_ABDUCTION,HIGH,2013,AFTERNOON,1,synthetic
18.532064,79.062558,Agar,Madhya Pradesh,DOWRY_DEATH,HIGH,2013,AFTERNOON,1,synthetic
18.435004,78.975183,Agar,Madhya Pradesh,INSULT_TO_MODESTY,MEDIUM,2013,NIGHT,1,synthetic
23.189563,78.405787,Alirajpur,Madhya Pradesh,RAPE,HIGH,2013,EVENING,1,synthetic
23.16474,78.327971,Alirajpur,Madhya Pradesh,KIDNAPPING_ABDUCTION,HIGH,2013,EVENING,1,synthetic
23.122003,78.421026,Alirajpur,Madhya Pradesh,ASSAULT_ON_WOMEN,MEDIUM,2013,NIGHT,1,synthetic
22.839721,78.526657,Anuppur,Madhya Pradesh,ASSAULT_ON_WOMEN,MEDIUM,2013,NIGHT,1,synthetic
23.083925,78.934988,Ashok Nagar,Madhya Pradesh,INSULT_TO_MODESTY,MEDIUM,2013,NIGHT,1,synthetic
22.812146,78.548325,Balaghat,Madhya Pradesh,KIDNAPPING_ABDUCTION,HIGH,2013,NIGHT,1,synthetic
22.914681,78.547147,Balaghat,Madhya Pradesh,ASSAULT_ON_WOMEN,MEDIUM,2013,NIGHT,1,synthetic
22.919335,78.529649,Balaghat,Madhya Pradesh,INSULT_TO_MODESTY,MEDIUM,2013,AFTERNOON,1,synthetic
23.15444,78.461852,Barwani,Madhya Pradesh,DOWRY_DEATH,HIGH,2013,NIGHT,1,synthetic
22.700736,78.643952,Betul,Madhya Pradesh,RAPE,HIGH,2013,NIGHT,1,synthetic
22.786112,78.789409,Betul,Madhya Pradesh,DOWRY_DEATH,HIGH,2013,MORNING,1,synthetic
22.673949,78.869079,Betul,Madhya Pradesh,DOWRY_DEATH,HIGH,2013,NIGHT,1,synthetic
22.92384,78.500449,Bhind,Madhya Pradesh,DOWRY_DEATH,HIGH,2013,AFTERNOON,1,synthetic
22.898756,78.345784,Bhind,Madhya Pradesh,DOWRY_DEATH,HIGH,2013,EVENING,1,synthetic
22.941422,78.369664,Bhind,Madhya Pradesh,ASSAULT_ON_WOMEN,MEDIUM,2013,NIGHT,1,synthetic
22.819718,78.480947,Bhind,Madhya Pradesh,ASSAULT_ON_WOMEN,MEDIUM,2013,EVENING,1,synthetic
23.35267,77.367853,Bhopal,Madhya Pradesh,INSULT_TO_MODESTY,MEDIUM,2013,MORNING,1,synthetic
23.286563,77.573081,Bhopal,Madhya Pradesh,INSULT_TO_MODESTY,MEDIUM,2013,EVENING,1,synthetic
23.007234,78.541859,Burhanpur,Madhya Pradesh,ASSAULT_ON_WOMEN,MEDIUM,2013,NIGHT,1,synthetic
23.251104,78.731465,Chhindwara,Madhya Pradesh,RAPE,HIGH,2013,EVENING,1,synthetic
22.984675,78.705635,Damoh,Madhya Pradesh,KIDNAPPING_ABDUCTION,HIGH,2013,NIGHT,1,synthetic
22.739501,78.696904,Datiya,Madhya Pradesh,ASSAULT_ON_WOMEN,MEDIUM,2013,EVENING,1,synthetic
22.58068,78.405365,Dewas,Madhya Pradesh,RAPE,HIGH,2013,NIGHT,1,synthetic
22.779162,78.371348,Dewas,Madhya Pradesh,CRUELTY_BY_HUSBAND,MEDIUM,2013,NIGHT,1,synthetic
31.16895,75.548659,Dhar,Madhya Pradesh,DOWRY_DEATH,HIGH,2013,EVENING,1,synthetic
22.750478,78.529538,Dindori,Madhya Pradesh,KIDNAPPING_ABDUCTION,HIGH,2013,EVENING,1,synthetic
22.929192,78.45647,Dindori,Madhya Pradesh,KIDNAPPING_ABDUCTION,HIGH,2013,MORNING,1,synthetic
22.98079,78.620338,Dindori,Madhya Pradesh,INSULT_TO_MODESTY,MEDIUM,2013,EVENING,1,synthetic
23.143331,78.481403,Guna,Madhya Pradesh,RAPE,HIGH,2013,EVENING,1,synthetic
23.178431,78.47166,Guna,Madhya Pradesh,ASSAULT_ON_WOMEN,MEDIUM,2013,NIGHT,1,synthetic
26.297769,78.283026,Gwalior,Madhya Pradesh,INSULT_TO_MODESTY,MEDIUM,2013,EVENING,1,synthetic
26.108037,78.053622,Gwalior,Madhya Pradesh,INSULT_TO_MODESTY,MEDIUM,2013,AFTERNOON,1,synthetic
23.264645,78.73576,Harda,Madhya Pradesh,KIDNAPPING_ABDUCTION,HIGH,2013,NIGHT,1,synthetic
23.22811,78.334452,Hoshangabad,Madhya Pradesh,RAPE,HIGH,2013,NIGHT,1,synthetic
23.250371,78.360476,Hoshangabad,Madhya Pradesh,ASSAULT_ON_WOMEN,MEDIUM,2013,MORNING,1,synthetic
22.781465,75.874991,Indore Rly.,Madhya Pradesh,RAPE,HIGH,2013,EVENING,1,synthetic
22.734317,75.930923,Indore Rly.,Madhya Pradesh,DOWRY_DEATH,HIGH,2013,EVENING,1,synthetic
23.244672,80.063753,Jabalpur Rly.,Madhya Pradesh,DOWRY_DEATH,HIGH,2013,EVENING,1,synthetic
22.708362,78.95097,Khandwa,Madhya Pradesh,KIDNAPPING_ABDUCTION,HIGH,2013,AFTERNOON,1,synthetic
22.943,78.857517,Khargon,Madhya Pradesh,DOWRY_DEATH,HIGH,2013,NIGHT,1,synthetic
26.446643,77.937279,Morena,Madhya Pradesh,CRUELTY_BY_HUSBAND,MEDIUM,2013,MORNING,1,synthetic
22.778359,78.785969,Narsinghpur,Madhya Pradesh,INSULT_TO_MODESTY,MEDIUM,2013,NIGHT,1,synthetic
22.98909,78.359107,Neemuch,Madhya Pradesh,RAPE,HIGH,2013,NIGHT,1,synthetic
22.651267,78.475221,Neemuch,Madhya Pradesh,ASSAULT_ON_WOMEN,MEDIUM,2013,AFTERNOON,1,synthetic
22.868191,78.408887,Neemuch,Madhya Pradesh,IMPORTATION_OF_GIRLS,CRITICAL,2013,AFTERNOON,1,synthetic
23.004945,78.411651,Panna,Madhya Pradesh,DOWRY_DEATH,HIGH,2013,EVENING,1,synthetic
22.968752,78.529206,Panna,Madhya Pradesh,DOWRY_DEATH,HIGH,2013,NIGHT,1,synthetic
22.938288,78.436408,Panna,Madhya Pradesh,ASSAULT_ON_WOMEN,MEDIUM,2013,AFTERNOON,1,synthetic
23.078803,78.255392,Panna,Madhya Pradesh,CRUELTY_BY_HUSBAND,MEDIUM,2013,NIGHT,1,synthetic
23.221816,78.801685,Raisen,Madhya Pradesh,KIDNAPPING_ABDUCTION,HIGH,2013,AFTERNOON,1,synthetic
23.152068,78.679198,Raisen,Madhya Pradesh,INSULT_TO_MODESTY,MEDIUM,2013,EVENING,1,synthetic
23.131699,78.883094,Raisen,Madhya Pradesh,INSULT_TO_MODESTY,MEDIUM,2013,AFTERNOON,1,synthetic
23.147145,78.205697,Rajgarh,Madhya Pradesh,DOWRY_DEATH,HIGH,2013,AFTERNOON,1,synthetic
23.157108,78.573747,Rajgarh,Madhya Pradesh,CRUELTY_BY_HUSBAND,MEDIUM,2013,EVENING,1,synthetic
23.318039,74.968271,Ratlam,Madhya Pradesh,RAPE,HIGH,2013,NIGHT,1,synthetic
24.536321,81.216753,Rewa,Madhya Pradesh,KIDNAPPING_ABDUCTION,HIGH,2013,AFTERNOON,1,synthetic
24.436143,81.108646,Rewa,Madhya Pradesh,CRUELTY_BY_HUSBAND,MEDIUM,2013,EVENING,1,synthetic
23.777675,78.783321,Sagar,Madhya Pradesh,KIDNAPPING_ABDUCTION,HIGH,2013,AFTERNOON,1,synthetic
24.569836,80.750294,Satna,Madhya Pradesh,INSULT_TO_MODESTY,MEDIUM,2013,MORNING,1,synthetic
24.701602,80.849354,Satna,Madhya Pradesh,INSULT_TO_MODESTY,MEDIUM,2013,EVENING,1,synthetic
24.530396,80.889509,Satna,Madhya Pradesh,CRUELTY_BY_HUSBAND,MEDIUM,2013,NIGHT,1,synthetic
22.950387,78.552894,Seoni,Madhya Pradesh,KIDNAPPING_ABDUCTION,HIGH,2013,AFTERNOON,1,synthetic
23.083963,78.490051,Seoni,Madhya Pradesh,CRUELTY_BY_HUSBAND,MEDIUM,2013,NIGHT,1,synthetic
23.246977,78.920129,Shajapur,Madhya Pradesh,DOWRY_DEATH,HIGH,2013,NIGHT,1,synthetic
23.274963,78.940841,Shajapur,Madhya Pradesh,CRUELTY_BY_HUSBAND,MEDIUM,2013,EVENING,1,synthetic
23.092149,78.681276,Sheopur,Madhya Pradesh,INSULT_TO_MODESTY,MEDIUM,2013,NIGHT,1,synthetic
23.160628,78.673174,Shivpuri,Madhya Pradesh,DOWRY_DEATH,HIGH,2013,EVENING,1,synthetic
22.973491,78.90939,Sihore,Madhya Pradesh,RAPE,HIGH,2013,EVENING,1,synthetic
22.866819,78.73416,Sihore,Madhya Pradesh,CRUELTY_BY_HUSBAND,MEDIUM,2013,MORNING,1,synthetic
23.256941,78.456923,Singrauli,Madhya Pradesh,DOWRY_DEATH,HIGH,2013,NIGHT,1,synthetic
23.127663,78.468772,Singrauli,Madhya Pradesh,ASSAULT_ON_WOMEN,MEDIUM,2013,NIGHT,1,synthetic
22.994177,78.382551,Singrauli,Madhya Pradesh,INSULT_TO_MODESTY,MEDIUM,2013,AFTERNOON,1,synthetic
23.108008,78.861766,Tikamgarh,Madhya Pradesh,ASSAULT_ON_WOMEN,MEDIUM,2013,EVENING,1,synthetic
22.999547,79.009948,Tikamgarh,Madhya Pradesh,INSULT_TO_MODESTY,MEDIUM,2013,NIGHT,1,synthetic
23.187182,75.644425,Ujjain,Madhya Pradesh,RAPE,HIGH,2013,AFTERNOON,1,synthetic
23.223004,75.811746,Ujjain,Madhya Pradesh,CRUELTY_BY_HUSBAND,MEDIUM,2013,AFTERNOON,1,synthetic
22.941188,78.688409,Vidisha,Madhya Pradesh,KIDNAPPING_ABDUCTION,HIGH,2013,EVENING,1,synthetic
22.856722,78.469433,Zz Total,Madhya Pradesh,RAPE,HIGH,2013,NIGHT,1,synthetic
22.866233,78.600776,Zz Total,Madhya Pradesh,INSULT_TO_MODESTY,MEDIUM,2013,AFTERNOON,1,synthetic
19.060681,74.746717,Ahmednagar,Maharashtra,DOWRY_DEATH,HIGH,2013,AFTERNOON,1,synthetic
19.103995,74.67481,Ahmednagar,Maharashtra,INSULT_TO_MODESTY,MEDIUM,2013,NIGHT,1,synthetic
19.08256,74.719718,Ahmednagar,Maharashtra,INSULT_TO_MODESTY,MEDIUM,2013,EVENING,1,synthetic
19.705622,75.911251,Akola,Maharashtra,RAPE,HIGH,2013,NIGHT,1,synthetic
21.036773,77.759326,Amravati Commr.,Maharashtra,KIDNAPPING_ABDUCTION,HIGH,2013,MORNING,1,synthetic
20.893348,77.706749,Amravati Rural,Maharashtra,KIDNAPPING_ABDUCTION,HIGH,2013,NIGHT,1,synthetic
20.933985,77.804678,Amravati Rural,Maharashtra,ASSAULT_ON_WOMEN,MEDIUM,2013,AFTERNOON,1,synthetic
20.944098,77.965633,Amravati Rural,Maharashtra,INSULT_TO_MODESTY,MEDIUM,2013,AFTERNOON,1,synthetic
19.941218,75.303393,Aurangabad Rural,Maharashtra,CRUELTY_BY_HUSBAND,MEDIUM,2013,NIGHT,1,synthetic
19.463852,75.620547,Beed,Maharashtra,RAPE,HIGH,2013,EVENING,1,synthetic
19.343835,75.682236,Beed,Maharashtra,RAPE,HIGH,2013,AFTERNOON,1,synthetic
19.43467,75.449257,Beed,Maharashtra,KIDNAPPING_ABDUCTION,HIGH,2013,EVENING,1,synthetic
19.504124,75.629649,Beed,Maharashtra,DOWRY_DEATH,HIGH,2013,NIGHT,1,synthetic
19.530282,75.600431,Beed,Maharashtra,ASSAULT_ON_WOMEN,MEDIUM,2013,EVENING,1,synthetic
19.866173,75.826147,Bhandara,Maharashtra,KIDNAPPING_ABDUCTION,HIGH,2013,NIGHT,1,synthetic
19.808671,75.8412,Bhandara,Maharashtra,KIDNAPPING_ABDUCTION,HIGH,2013,MORNING,1,synthetic
19.61772,75.592948,Buldhana,Maharashtra,INSULT_TO_MODESTY,MEDIUM,2013,NIGHT,1,synthetic
19.605261,75.706244,Buldhana,Maharashtra,CRUELTY_BY_HUSBAND,MEDIUM,2013,NIGHT,1,synthetic
19.755112,75.785072,Chandrapur,Maharashtra,CRUELTY_BY_HUSBAND,MEDIUM,2013,NIGHT,1,synthetic
19.717861,75.863592,Dhule,Maharashtra,RAPE,HIGH,2013,NIGHT,1,synthetic
19.663075,75.835175,Dhule,Maharashtra,ASSAULT_ON_WOMEN,MEDIUM,2013,EVENING,1,synthetic
19.74675,75.430126,Gadchiroli,Maharashtra,ASSAULT_ON_WOMEN,MEDIUM,2013,MORNING,1,synthetic
19.844242,75.707327,Gondia,Maharashtra,KIDNAPPING_ABDUCTION,HIGH,2013,AFTERNOON,1,synthetic
19.380322,75.516008,Hingoli,Maharashtra,DOWRY_DEATH,HIGH,2013,NIGHT,1,synthetic
